kāyascha	Sanskrit-derived
kāyāpraṇīta	Sanskrit-derived
kāyē	Sanskrit-derived
-kāra	Prakrit
kāraṭa	Sanskrit-derived
kāraṭakriyākhaḍaka	Sanskrit-derived
kāraṭamaḍha	Sanskrit-derived
kāraṭā	Sanskrit-derived
kāraṇa	Sanskrit
kāraṇēm	Sanskrit-derived
kārabhāra	Sanskrit-derived
kāralēm	
kārāyaja	
kāriṣya	Sanskrit-derived
kārisavāna	Sanskrit-derived
kārī	Sanskrit-derived
kāru	Sanskrit
kāruka	Sanskrit
kārukhāru	Sanskrit-derived
kārpiṇya	Sanskrit-derived
kārya	Sanskrit-derived
kāryakāraṇa	Sanskrit
kāryākāraṇa	Sanskrit-derived
kāryāvisēm	Sanskrit-derived
kāryya	Sanskrit-derived
kāla	Sanskrit-derived
kāla	
kālakalana	Sanskrit
kālaṇa	
kālana	
kālavakhēm	Sanskrit-derived
kālavaṇē	Sanskrit-derived
kālavānēm	Sanskrit-derived
kālaḷa	Sanskrit-derived
kālā	Sanskrit-derived
kālāntarīm	Sanskrit-derived
kālābhulā	
kālāḷa	Sanskrit-derived
kālim	Sanskrit-derived
kālindrī	Sanskrit-derived
kālōvā	
kāva	
kāvaḍī	
kāvara	
kāvarā	Sanskrit-derived
kāvarukhēm	
kāvaruḷa	
kāvarūmūḷa	Sanskrit-derived
kāvarēm	Sanskrit-derived
kāvala	Sanskrit-derived
kāvya	Sanskrit
kāśa	Sanskrit-derived
kāśaṇē	Sanskrit-derived
kāṃśapātra	Sanskrit-derived
kāśmira	
kāśmirī	Sanskrit-derived
kāṣala	Sanskrit-derived
kāṣṭa	Sanskrit-derived
kāṣṭakuṭa	Sanskrit-derived
kāṣṭī	Sanskrit-derived
kāṣṭībhūta	Sanskrit-derived
kāsa	Sanskrit-derived
kāsakāñcōḷī	
kāsaṇē	Sanskrit-derived
kāsayā	
kāsavaṭa	Sanskrit-derived
kāsavaṭā	Sanskrit-derived
kāsavaṭī	Sanskrit-derived
kāsavaḍā	Sanskrit-derived
kāsavadṛṣṭī	Sanskrit-derived
kāsavī	Sanskrit-derived
kāsaḷaṇē	Sanskrit-derived
kāṃsāra	Sanskrit-derived
kāṃsārahāṭa	Sanskrit-derived
kāsāvīsī	Sanskrit-derived
kāsī	Sanskrit-derived
kāsēm	Sanskrit-derived
kāsōṭā	Sanskrit-derived
kāsōṭī	Sanskrit-derived
kāsōṭēkāra	Sanskrit-derived
kāsōḍā	Sanskrit-derived
kāṃsōḷēm	Sanskrit-derived
kāsṭa	Sanskrit-derived
kāsta	Sanskrit-derived
kāstha	
kāsmira	
kāsmirabadhā	Sanskrit-derived
kāha	Sanskrit-derived
kāhāḍaṇē	Sanskrit-derived
kāhāṇī	Sanskrit-derived
kāhālī	Prakrit
kāhāḷa	Sanskrit-derived
kāhāḷī	Sanskrit-derived
kāhāḷīyā	Sanskrit-derived
kāhāḷēkāṇḍa	Sanskrit-derived
kāṃhī	
kāṃhī	
kāṃhīnāpaṇa	
kāhīnāhīpaṇa	
kāhībāhī	Sanskrit-derived
kāhyā	Sanskrit-derived
kāḷa	Sanskrit-derived
kāḷa	Sanskrit-derived
kāḷakūṭa	Sanskrit-derived
kāḷakētū	Sanskrit-derived
kāḷakradānta	Sanskrit-derived
kāḷagaṇita	Sanskrit-derived
kāḷaja	Prakrit
kāḷajī	
kāḷajvara	Sanskrit-derived
kāḷaḍaṅka	Sanskrit-derived
kāḷatōṇḍā	Sanskrit-derived
kāḷadaṇḍa	Sanskrit-derived
kāḷadharma	Sanskrit-derived
kāḷanātha	Sanskrit-derived
kāḷabhujaṅga	Sanskrit-derived
kāḷarātra	Sanskrit-derived
kāḷalōha	Sanskrit-derived
kāḷavakhā	Sanskrit-derived
kāḷavakhēm	Sanskrit-derived
kāḷavañcanā	Sanskrit-derived
kāḷavaṇḍaṇē	Sanskrit-derived
kāḷavaṇḍī	
kāḷavaṇha	Sanskrit-derived
kāḷavaṣā	Sanskrit-derived
kāḷavāṭa	Sanskrit-derived
kāḷavēḷa	Sanskrit-derived
kāḷavairī	Sanskrit-derived
kāḷasphōṭa	Sanskrit-derived
kāḷājāmbhuḷā	Sanskrit-derived
kāḷātikrama	Sanskrit-derived
kāḷākṣara	Sanskrit-derived
kāḷājñi	Sanskrit-derived
kāḷika	Sanskrit-derived
kāḷikā	Sanskrit-derived
kāḷindrī	Sanskrit-derived
kāḷimā	Sanskrit-derived
kāḷiyāṇā	Sanskrit-derived
kāḷī	Sanskrit-derived
kāḷī	Sanskrit-derived
kāḷīmiṭakī	Sanskrit-derived
kāḷīvaṭa	Sanskrit-derived
kāḷukaḷāi	Sanskrit-derived
kāḷugā	Sanskrit-derived
kāḷēm	Sanskrit-derived
kāḷēṅkarūni	Sanskrit-derived
kāḷēṅkuhiṭēm	Sanskrit-derived
kāḷē-gōrēpaṇa	Sanskrit-derived
kāḷēḍhīva	Sanskrit-derived
kim	Sanskrit-derived
kiulavāṇā	Sanskrit-derived
kiṅkara	Sanskrit-derived
kiṅkarī	Sanskrit
kiṅkarēm	
kikaḷī	
kiṅkāṇē	
kiṅkira	Sanskrit-derived
kiñcita	Sanskrit-derived
kiñja	Sanskrit-derived
kiṭhāi	Sanskrit-derived,Kannada
kiḍakiḍaviṇē	
kiḍaḍī	
kiḍarūm	Sanskrit-derived
kiḍā	Sanskrit-derived
kiḍāḷa	Sanskrit-derived,Kannada
kiṇhā	Sanskrit-derived
kitula	Sanskrit-derived
kinarī	Sanskrit-derived
kinnara	Sanskrit-derived
kimparyēnta	Sanskrit-derived
kimbahu	Sanskrit
kimbahunā	Sanskrit-derived
kimartha	Sanskrit
kimmātra	Sanskrit
kira	Sanskrit-derived
kiraḍa	Sanskrit-derived
kiraḍarum	Sanskrit-derived
kirāṇa	Sanskrit-derived
kirīṭī	Sanskrit-derived
kiru	Sanskrit-derived
kilāpa	Sanskrit-derived
kilī	Sanskrit-derived
kiṃvasē	Sanskrit-derived
kiṃvā	Sanskrit
kivī	Sanskrit-derived
kisara	Sanskrit-derived
kisōrēm	Sanskrit-derived
kiḷa	Sanskrit-derived
kiḷā	Sanskrit-derived
kiḷāō	Sanskrit-derived
kīm	Sanskrit-derived
kīm	Sanskrit-derived
kīm	Sanskrit-derived
kīkasa	
kīkaḷī	
kīṭa	Sanskrit
kīṭa	Sanskrit-derived
kīḍa	Kannada
kīḍabhāṅgāra	Sanskrit-derived
kīḍarum	Sanskrit-derived
kīḍikīḍaṇē	
kīnara	Sanskrit-derived
kīra	Sanskrit-derived
kīrakīra	
kīrīcīla	
kīru	Sanskrit-derived
kīrta	Sanskrit-derived
kīrtana	Sanskrit-derived
kīrti	Sanskrit-derived
kīrtikaṭhiyā	Sanskrit-derived
kīrtikhāmba	
kīrtimukhatva	Sanskrit
kīrtistambha	Sanskrit-derived
kīrttaṇē	Sanskrit-derived
kīrttana	Sanskrit-derived
kīlu	
kīva	Sanskrit-derived
kīvī	Sanskrit-derived
kīḷa	Sanskrit-derived
kīḷavaṇḍī	Sanskrit-derived
kīḷā	Sanskrit-derived
kuāṅga	Sanskrit-derived
kuāḍēm	Sanskrit-derived
kumāra	Sanskrit-derived
kuārī	Sanskrit-derived
kukaḍā	Sanskrit-derived
kukaḍī	Sanskrit-derived
kuṅku	Sanskrit-derived
kuṅkuma	Sanskrit-derived
kuṅkumapiñjarī	Sanskrit-derived
kuca	Sanskrit-derived
kucambaṇē	
kucambanēm	
kucara	Sanskrit
kucā	Sanskrit-derived
kuñcā	Sanskrit-derived
kuciṭāḷēm	
kucita	Sanskrit-derived
kuciḷa	Sanskrit-derived
kucī	Sanskrit-derived
kuñcī	Sanskrit-derived
kuñcīṭāḷēm	
kucīta	Sanskrit-derived
kucumbaṇē	
kuja	Sanskrit
kuja	Sanskrit
kujaṇē	Sanskrit-derived
kujantra	Sanskrit-derived
kuñjana	Sanskrit-derived
kuñjara	Sanskrit
kuñjarī	Sanskrit
kujāntara	Sanskrit-derived
kuṭa	Sanskrit-derived
kuṭakathā	Sanskrit-derived
kuṭakaraṇē	Sanskrit-derived
kuṭakēm	Sanskrit-derived
kuṇṭaṇu	Sanskrit-derived
kuṇṭaṇē	Sanskrit-derived
kuṭamba	Sanskrit-derived
kuṭasta	Sanskrit-derived
kuṭāḷa	Sanskrit-derived
kuṭila	Sanskrit-derived
kuṭī	Sanskrit-derived
kuṭī	Sanskrit-derived
kuṭī	Sanskrit
kuṭī	Sanskrit-derived
kuṭumba	Sanskrit-derived
kuṭumbakābāḍī	Sanskrit-derived,Deshiya
kuṭumbaghara	Sanskrit-derived
kuṭumbapaṇa	Sanskrit-derived
kuṭumbāḷī	Sanskrit-derived
kuṭubī	
kuṭumbī	Sanskrit-derived
kuṭumbīyā	Sanskrit-derived
kuṇṭēpaṇa	
kuṇṭha	
kuṇṭhaṇē	Sanskrit-derived
kuṭhāra	Sanskrit
kuṇṭhī	
kuḍa	Sanskrit-derived
kuṇḍa	Sanskrit
kuḍakuḍā	
kuḍagī	
kuḍapaṇēm	
kuṇḍaliṇī	Sanskrit-derived
kuḍava	Sanskrit-derived
kuḍā	
kuḍāvā	
kuḍī	Sanskrit-derived
kuḍēpaṇa	Sanskrit-derived
kuḍau	Sanskrit-derived
kuḍmaḷa	Sanskrit-derived
kuḍhāva	
kuḍhāvā	
kuṇakuṇita	
kuṇapa	Sanskrit
kuṇabaṭa	
kuṇabī	
kutapaṇē	Sanskrit-derived
kutirā	
kuntha	Sanskrit-derived
kunthaṇē	Sanskrit-derived
kunthākunthī	Sanskrit-derived
kudaḷīpāuḍēm	Sanskrit-derived
kundā	Sanskrit-derived
kundōla	Sanskrit-derived
kudravya	Sanskrit
kupa	Sanskrit-derived
kumpa	
kumpakāṇṭī	Sanskrit-derived
kupathya	Sanskrit
kuparī	
kupā	Sanskrit-derived
kupī	Kannada
kumpī	Kannada
kupīna	Sanskrit-derived
kubajikā	Sanskrit-derived
kubaḍaṇē	Sanskrit-derived
kubuja	Sanskrit-derived
kubēkāṭhī	Sanskrit-derived,Kannada
kubōla	Sanskrit-derived,Prakrit
kumbha	Sanskrit
kumbhaka	Sanskrit
kumbhacāsa	Sanskrit-derived
kumbhadhvani	Sanskrit
kumbhastaḷa	Sanskrit-derived
kumbhāra	Sanskrit-derived
kumbhārakukaḍēm	Sanskrit-derived
kumbhāruvāḍā	Sanskrit-derived
kumaṇḍala	Sanskrit-derived
kumaṇḍaḷa	Sanskrit-derived
kumara	Sanskrit-derived
kumarāvaḷitēm	Sanskrit-derived
kumarī	Sanskrit-derived
kumāra	Sanskrit-derived
kumārī	Sanskrit-derived
kumaita	
kumōdakamaḷa	Sanskrit-derived
kumhāra	Sanskrit-derived
kuyaḍī	Sanskrit-derived
kuyōgiyā	Sanskrit-derived
kurakura	Sanskrit-derived
kuraṅga	Sanskrit-derived
kuraṅgiṇī	Sanskrit-derived
kuraṭhā	
kurandhana	
kuravaḍī	
kuravaṇḍī	
kuravāḷaṇē	
kuravāḷēm	
kuraḷa	Sanskrit-derived
kuru	Deshiya
kurukulī	
kuruṅga	Sanskrit-derived
kuruṭhā	
kurundhana	
kurupaṇē	
kurupāṅga	
kurura	Sanskrit-derived
kuruvāḷaṇē	
kuruḷa	Sanskrit-derived
kuruḷāvaḷī	Sanskrit-derived
kurauṇḍī	
kurca	Sanskrit-derived
kurmakavaṭī	Sanskrit-derived
kurmī	Sanskrit-derived
kurvaka	Sanskrit-derived
kurvaṇḍī	
kuṟhāḍā	Sanskrit-derived
kuṟhāḍī	Sanskrit-derived
kuṟhai	
kulakaṇī	
kulakha	
kulā	
kulāḷa	Sanskrit-derived
kulaukha	
kulhāra	
kuṃvara	Sanskrit-derived
kuvāḍēm	Sanskrit-derived
kuvāraṇē	Sanskrit-derived
kuvārī	Sanskrit-derived
kuvāṃsā	
kuvēsanīyā	Sanskrit-derived
kuṣṭī	Sanskrit-derived
kusakaṭā	
kusakaraṇē	
kusakarā	
kusakusēm	
kusambī	Sanskrit-derived
kusarī	Sanskrit-derived
kusaḷa	Sanskrit-derived
kusāsana	Sanskrit-derived
kusī	Sanskrit-derived
kusumbīra	Sanskrit-derived
kustrī	Sanskrit
kuhaṇē	Sanskrit-derived
kuhara	Sanskrit
kuhā	Sanskrit-derived
kuhijaṇē	Sanskrit-derived
kuhiṭī	Sanskrit-derived
kuhilā	Sanskrit-derived
kuḷa	Sanskrit-derived
kuḷakēṇī	
kuḷakhaṇī	
kuḷathavaṇī	Sanskrit-derived
kuḷadivā	Sanskrit-derived
kuḷavāḍī	Sanskrit-derived
kuḷavāḍīkāra	Sanskrit-derived
kuḷācaḷa	Sanskrit-derived
kuḷika	
kuḷitha	Sanskrit-derived
kuḷipa	Sanskrit-derived
kuḷaivā	Sanskrit-derived
kū	Sanskrit-derived
kūjata	Sanskrit-derived
kūṭa	Sanskrit-derived
kūṭastha	Sanskrit-derived
kūrma	Sanskrit
kṛkara	Sanskrit
kṛcchra	Sanskrit
kṛḍā	Sanskrit-derived
kṛtana	Sanskrit-derived
kṛtyapaṇa	Sanskrit-derived
kṛdānta	Sanskrit-derived
kṛpāvasēm	Sanskrit-derived
kṛpāḷu	Sanskrit-derived
kṛpāḷupaṇa	Sanskrit-derived
kuṣṇapaṇa	Sanskrit-derived
kṛṣṇamēcu	Sanskrit-derived,Kannada
kṛṣṇarūpaḍēm	Sanskrit-derived
kṛṣṇavacōktī	Sanskrit-derived
kṛṣṇujī	Sanskrit-derived
kṛsya	Sanskrit-derived
kēm	Sanskrit-derived
kēuta	Sanskrit-derived
kēṅkaṭa	Sanskrit-derived
kēkā	Sanskrit
kēkāṭaṇē	Sanskrit-derived
kēṅkāṇa	
kējī	Sanskrit-derived
kēṇēm	Sanskrit-derived
kētī	Sanskrit-derived
kētīēka	Sanskrit-derived
kētu	Sanskrit
kētuka	Sanskrit-derived
kētuka	Sanskrit-derived
kētula	Sanskrit-derived
kētula	Sanskrit-derived
kēttī	Sanskrit-derived
kēdhavām	Sanskrit-derived
kēyūra	Sanskrit
kēra	Kannada
kērasuṇī	Kannada
kēlēpaṇa	
kēvaḍa	Sanskrit-derived
kēvalapaṇa	Sanskrit-derived
kēvaḷa	Sanskrit-derived
kēvā	
kēvālu	Sanskrit-derived
kēvi	Sanskrit-derived
kēvhaḷā	Sanskrit-derived
kēśarī	Sanskrit-derived
kēśavīcurā	Sanskrit-derived
kēsau	Sanskrit-derived
kēsaka	Sanskrit-derived
kēsatōḍa	Sanskrit-derived
kēsadharaṇī	Sanskrit-derived
kēsana	Sanskrit-derived
kēsara	Sanskrit
kēsū	Sanskrit-derived
kēṃhī	
kēḷavaṇa	Kannada
kēḷavaṇē	Kannada
kēḷavattara	Sanskrit-derived
kēḷavāṇa	Kannada
kēḷāvalī	Kannada
kēḷigarbha	Sanskrit-derived
kēḷī	Sanskrit-derived,Kannada
kēḷī	Sanskrit-derived
kēḷī	Sanskrit-derived
kēḷīkrīḍā	Sanskrit-derived
kaim	Sanskrit-derived
kaikaṭa	Sanskrit-derived
kaica	Sanskrit-derived
kaipakṣa	Sanskrit-derived,Kannada
kairava	Sanskrit
kaivartaka	Sanskrit
kaivalya	Sanskrit
kaivāḍa	Kannada
kaivāḍā	Kannada
kaivāra	Kannada
kaivāriyā	Kannada
kaivāha	Kannada
kaisa	Sanskrit-derived
kaisēni	
kōināthilēm	Sanskrit-derived
kōka	Sanskrit
kōkaṇa	
kōkaṇā	
kōkaṇē	
kōkiḷa	Sanskrit-derived
kōṅgatēm	
kōṭara	Sanskrit
kōṭāri	Sanskrit-derived
kōṭiśā	Sanskrit-derived
kōṭhaḍī	Sanskrit-derived
kōṭhalā	Sanskrit-derived
kōṭhalī	Sanskrit-derived
kōṭhavaḷā	Sanskrit-derived
kōṭhā	Sanskrit-derived
kōṭhāra	Sanskrit-derived
kōṭhī	Sanskrit-derived
kōṭhē	Sanskrit-derived
kōṭhējaṇē	Sanskrit-derived
kōṭhōni	Sanskrit-derived
kōḍa	Sanskrit-derived
kōṇḍakēm	Sanskrit-derived
kōṇḍaṇī	Sanskrit-derived
kōṇḍaṇē	Sanskrit-derived
kōḍapāradhī	Sanskrit-derived
kōṇḍabāra	Sanskrit-derived
kōḍava	Sanskrit-derived
kōṇḍā	
kōḍi	Sanskrit-derived
kōḍiyā	Sanskrit-derived
kōḍivarī	Sanskrit-derived
kōḍivēṟhīm	
kōḍisavāṇa	Sanskrit-derived
kōḍī	Sanskrit-derived
kōḍīmōḍī	
kōḍīvarī	Sanskrit-derived
kōḍēm	Sanskrit-derived
kōḍēṅkavatikēm	Sanskrit-derived
kōḍha	Sanskrit-derived
kōṇḍha	Sanskrit-derived
kōṇḍhalēm	
kōṇḍhāṇa	
kōḍhī	Sanskrit-derived
kōḍhulēm	
kōṇa	Sanskrit-derived
kōṇa	Sanskrit-derived
kōṇakōṇaṭēm	Sanskrit-derived
kōṇaṭā	Sanskrit-derived
kōṇaṭāṃsāndīm	Sanskrit-derived
kōṇā	Sanskrit-derived
kōṇāita	Sanskrit-derived
kōṇiṣṭhī	Sanskrit-derived
kōṇuhuvi	Sanskrit-derived
kōṇha	Sanskrit-derived
kōṇhī	
kōnta	Sanskrit-derived
kōntakāra	Sanskrit-derived
kōntaḷēm	Sanskrit-derived
kōtika	Sanskrit-derived
kōntī	Sanskrit-derived
kōntēkāra	Sanskrit-derived
kōthaḷa	Sanskrit-derived
kōthaḷā	Sanskrit-derived
kōthaḷī	Sanskrit-derived
kōthaḷēm	Sanskrit-derived
kōthumbirī	
kōthumburī	Sanskrit-derived
kōndaṇa	Kannada
kōndaṇē	
kōdavā	
kōdākōndī	
kōndāṭaṇē	
kōndēm	Sanskrit-derived
kōndhāṭa	
kōndhāṭaṇē	
kōna	Sanskrit-derived
kōnakōparā	Sanskrit-derived
kōnaṭā	Sanskrit-derived
kōnā	Sanskrit-derived
kōnhēka	Sanskrit-derived
kōpa	Kannada
kōpaṭa	Kannada
kōpaṭī	Kannada
kōpaṇē	Sanskrit-derived
kōparaduṭī	Sanskrit-derived
kōpī	Kannada
kōphēhāṭa	Sanskrit-derived
kōmba	Kannada
kōmbhaiṇē	Kannada
kōmaḷa	Sanskrit-derived
kōmaḷajñāna	Sanskrit-derived
kōmāiṇē	Sanskrit-derived
kōmāilī-dumāilī	Sanskrit-derived
kōra	Kannada
kōrakā	Kannada
kōrakhāṇḍa	Sanskrit-derived,Kannada
kōraṭī	
kōraḍa	Kannada
kōraḍī	Kannada
kōraṇē	Sanskrit-derived
kōrasī	
kōrāna	
kōrikā	
kōriva	Sanskrit-derived
kōla	Kannada
kōlatī	Kannada
kōlāhaḷa	Sanskrit-derived
kōlita	Kannada
kōlitī	Kannada
kōllāḷa	Sanskrit-derived
kōlhā	Sanskrit-derived
kōlhāṇṭī	Kannada
kōlhāpura	
kōlhāḷa	Sanskrit-derived
kōlhēbhukī	Sanskrit-derived
kōlhairī	Sanskrit-derived
kōlhaura	
kōṃvasā	Kannada
kōvaḷīka	Sanskrit-derived
kōvārī	Sanskrit-derived
kōśa	Sanskrit
kōśakōra	Sanskrit
kōsalā	Sanskrit-derived
kōsā	Sanskrit-derived
kōsiṭā	Sanskrit-derived
kōsēm	
kōsēkīṭakī	Sanskrit-derived
kōham	Sanskrit-derived
kōhaka	
kōhambhāva	Sanskrit-derived
kōhaḷī	Sanskrit-derived
kōhaḷī	Sanskrit-derived
kōhaḷēm	Sanskrit-derived
kōhōṅkēm	
kōḷa	Kannada
kōḷa	Kannada
kōḷa	
kōḷa	
kōḷapurukha	Sanskrit-derived
kōḷavīju	Sanskrit-derived
kōḷasaṇē	Kannada
kōḷā	Kannada
kōḷika	Sanskrit-derived
kōḷigā	
kōḷiṇī	Sanskrit-derived
kōḷiyā	Sanskrit-derived
kōḷisaṇē	
kōḷisā	Kannada
kōḷī	Sanskrit-derived
kauṭāla	Sanskrit-derived
kautuka	Sanskrit-derived
kaupīna	Sanskrit-derived
kaulika	Sanskrit
kauśaḷa	Sanskrit-derived
kausāla	Sanskrit-derived
kausāḷa	Sanskrit-derived
kauḷīyāpīḍa	Sanskrit-derived
kyārī	
krau	Sanskrit-derived
kraṇa	Sanskrit-derived
kratu	Sanskrit
kramaṇē	Sanskrit-derived
kramayōga	Sanskrit
kramātra	Sanskrit-derived
krayagṛhīta	Sanskrit
kritakṛta	Sanskrit-derived
kridānta	Sanskrit-derived
krimi	Sanskrit
kriyā	Sanskrit
kriyā	Sanskrit-derived
kriyākarma	Sanskrit
kriyāpāra	Sanskrit-derived
kriṣṭadēva	Sanskrit-derived
krīḍaṇē	Sanskrit-derived
krīḍā	Sanskrit-derived
krīḍāmṛga	Sanskrit
kruta	Sanskrit-derived
krōḍa	Sanskrit
krōdhāvaṇē	Sanskrit-derived
kvātha	Sanskrit-derived
kvāpi	Sanskrit-derived
khaṅkārā	
khaṅga	Sanskrit-derived
khaṅgaṇē	Sanskrit-derived
khacaṇē	
khacara	Sanskrit
khajurī	Sanskrit-derived
khaṭakari	
khaṭakāmukha	Sanskrit-derived
khaṭakōna	Sanskrit-derived
khaṭakhaṭaṇē	
khaṭakhaṭām	
khaṭanaṭa	
khaṭapaṭa	Sanskrit-derived
khaṭavāṅgakapāḷa	Sanskrit-derived
khaṭāṭōpa	Sanskrit-derived
khaṭikāmukha	Sanskrit-derived
khaṭukarma	Sanskrit-derived
khaṭucakra	Sanskrit-derived
khaṭupada	Sanskrit-derived
khaḍa	Sanskrit-derived
khaṇḍa	Sanskrit
khaḍaka	
khaḍakaṇē	
khaḍakāḷī	
khaḍakhaḍa	
khaṇḍakhaṇḍā	Sanskrit-derived
khaḍakhaḍita	Sanskrit-derived
khaḍakhāmbula	Sanskrit-derived
khaḍacakra	Sanskrit-derived
khaṇḍaṇē	Sanskrit-derived
khaḍatara	Sanskrit-derived
khaṇḍanā	Sanskrit
khaḍapaḍaṇē	
khaḍapaḍīta	
khaḍapada	Sanskrit-derived
khaṇḍapalā	
khaḍabaḍa	
khaṇḍamaṇḍaḷa	Sanskrit-derived
khaṇḍavikhaṇḍī	
khaḍavidha	Sanskrit-derived
khaṇḍavēga	Sanskrit
khaḍasa	
khaṇḍajñāna	Sanskrit
khaḍāiṇē	
khaḍāḍa	
khaḍāḍā	
khaḍāḍitā	
khaḍāṇa	
khaḍāpāṇī	
khaḍī	Sanskrit-derived
khaḍīva	Sanskrit-derived
khaṇḍīvikhaṇḍī	
khaḍuguṇa	Sanskrit-derived
khaḍupāṇī	
khaḍubhāva	Sanskrit-derived
khaḍurasa	Sanskrit-derived
khaḍuḷa	Sanskrit-derived
khaḍēm	Sanskrit-derived
khaṇḍēm	Sanskrit-derived
khaḍēkhupaṭē	
khaḍēgōṭē	
khaḍē	
khaṇḍērāya	Sanskrit-derived
khaṇḍōvikhaṇḍī	
khaḍgōdaka	Sanskrit-derived
khaṇa	Sanskrit-derived
khaṇaṇē	Sanskrit-derived
khaṇuvāḷa	
khaṇaukhaṇīm	Sanskrit-derived
khata	Sanskrit-derived
khataṇē	Sanskrit-derived
khatā	Sanskrit-derived
khanti	Sanskrit-derived
khantīlavāṇā	
khatēṅkhāṇḍukēm	Sanskrit-derived
khataila	
khadakhadām	
khadiraāgiyā	Sanskrit-derived
khana	Sanskrit-derived
khanavādī	Sanskrit-derived
khapaṭī	
khapuṣpa	Sanskrit
khamba	Sanskrit-derived
khambōkhaṇē	Sanskrit-derived
khara	Sanskrit
kharakaṭēm	Sanskrit-derived
kharakiṭaṇē	Sanskrit-derived
kharakuṭī	Sanskrit-derived
kharakōṭī	Sanskrit-derived
kharakharām	
kharaca	Arabic
kharaḍabaraḍa	
kharapusa	Sanskrit-derived
kharapēm	Sanskrit-derived
kharamarī	
kharavaḍaṇē	Sanskrit-derived
kharavaḍī	Sanskrit-derived
kharasāhāṇa	Sanskrit-derived
kharasiṅga	Sanskrit-derived
kharasī	Sanskrit-derived
kharahātapaṇa	Sanskrit-derived
kharāgaṇē	
kharāṇṭā	Sanskrit-derived
kharī	Sanskrit-derived
kharīda	Sanskrit-derived,Persian
kharuja	Sanskrit-derived
kharēpaṇa	Sanskrit-derived
kharkaṇē	Arabic
kharga	Sanskrit-derived
khargadhāra	Sanskrit-derived
kharcaṇē	Arabic
khala	
khala	Sanskrit-derived
khalaṇē	Sanskrit-derived
khalana	Sanskrit-derived
khalahāla	
khalēm	Sanskrit-derived
khalvida	Sanskrit-derived
khavakhavīta	
khavaga	
khavaṇḍāḷī	
khavaṇaṇē	Deshiya
khavaṇā	Sanskrit-derived
khavaṇika	Sanskrit-derived
khavala	Prakrit
khavasta	
khavaḷaṇē	Deshiya
khavāṇī	Sanskrit-derived
khavāsa	
khastaṇē	
khastā	
khastāvasta	
khastāvastā	
khaḷa	Sanskrit-derived
khaḷa	Sanskrit-derived
khaḷakhaḷaṇē	
khaḷabaḷaṇē	
khaḷāḷa	
khaḷī	Sanskrit-derived
khaḷī	Sanskrit-derived
khaḷīva	Sanskrit-derived
khaḷēm	Sanskrit-derived
khaḷēdāna	Sanskrit-derived
khāi	Sanskrit-derived
khāigiḷī	Sanskrit-derived
khāira	Sanskrit-derived
khāī	
khāēgiḷī	
khāṅkaraṇē	
khākhāta	Sanskrit-derived
khāṅkhāḷa	Sanskrit-derived
khāgēm	
khāñca	
khācaṇē	
khāñcanā	
khājukēm	Sanskrit-derived
khājēm	Sanskrit-derived
khājēkara	Sanskrit-derived
khāṭadāṇḍī	Sanskrit-derived
khāṭalēm	Sanskrit-derived
khāṭārā	
khāṭika	Sanskrit-derived
khāṭikahāṭa	Sanskrit-derived
khāḍa	
khāṇḍa	Sanskrit-derived
khāṇḍa	Sanskrit-derived
khāṇḍakhāpara	
khāṇḍaṇī	Sanskrit-derived
khāṇḍaṇē	Sanskrit-derived
khāṇḍadēuḷī	Sanskrit-derived
khāṇḍasāḷa	Sanskrit-derived
khāṇḍā	Sanskrit-derived
khāṇḍā	Sanskrit-derived
khāḍī	Sanskrit-derived
khāṇḍī	Sanskrit-derived
khāṇḍīva	Sanskrit-derived
khāṇḍuka	Sanskrit-derived
khāṇḍēm	Sanskrit-derived
khāṇḍēkāra	Sanskrit-derived
khāṇḍēm-dhuāvana	Sanskrit-derived
khāṇḍēbāhō	Sanskrit-derived
khāṇḍēbhaḍāḍa	Sanskrit-derived,Kannada
khāṇḍēśrī	Sanskrit-derived
khāṇḍōvana	Sanskrit-derived
khāṇḍōvā	Sanskrit-derived
khāṇa	Sanskrit-derived
khāṇakhūṇa	
khāṇaṇē	Sanskrit-derived
khāṇī	Sanskrit-derived
khāṇī	Sanskrit-derived
khāṇī	Sanskrit-derived
khāṇē	Sanskrit-derived
khāṇēm	Sanskrit-derived
khāṇōrī	Sanskrit-derived
khātāḍa	Kannada
khātī	
khātēm	Sanskrit-derived
khānda	Sanskrit-derived
khādaṇē	Sanskrit-derived
khāndaṇē	Sanskrit-derived
khāndavakhāla	Sanskrit-derived
khādī	
khāndī	Sanskrit-derived
khāna	Sanskrit-derived
khānapāna	Sanskrit-derived
khānalōṇa	Sanskrit-derived
khānā	Sanskrit-derived
khānī	Sanskrit-derived
khānaurī	Sanskrit-derived
khāpaṇī	Prakrit
khāpara	Sanskrit-derived
khāparakhāṇḍa	Sanskrit-derived
khāparī	Sanskrit-derived
khāmba	Sanskrit-derived
khāmbaṭakā	Sanskrit-derived
khāmbasūtrī	Sanskrit-derived
khāmbā	Sanskrit-derived
khāmbāṭaṇē	Sanskrit-derived
khāmbīpūjā	Sanskrit-derived
khāra	Sanskrit-derived
khāraja	Sanskrit-derived
khārāṇī	Sanskrit-derived
khārī	Sanskrit-derived
khāru	Sanskrit-derived
khāla	Sanskrit-derived
khālavaṇē	
khālahāṭa	
khālām	
khālāṭaṇē	Sanskrit-derived
khālāvaṇē	
